frame,UMAP_1,UMAP_2,UMAP_3,region,n_units
411.0,5.6127715,11.109877,4.6663337,PO,30
412.0,6.198667,12.197409,5.1750836,PO,30
413.0,5.73196,10.614358,4.6145334,PO,30
414.0,6.569517,12.553504,5.0510983,PO,30
415.0,5.006487,11.16459,3.60812,PO,30
416.0,5.8993397,10.974858,4.780161,PO,30
417.0,4.895124,11.580509,4.0645857,PO,30
418.0,5.8084064,13.514703,4.16022,PO,30
419.0,6.138037,12.563352,4.8218393,PO,30
420.0,6.1287923,12.513259,5.144501,PO,30
421.0,5.4760356,10.251939,5.0982823,PO,30
422.0,6.6817565,11.769341,4.768374,PO,30
423.0,5.182791,11.213744,4.632855,PO,30
424.0,6.0494165,11.615294,4.222024,PO,30
425.0,6.3349323,11.27672,4.626245,PO,30
426.0,5.8284755,11.486169,5.260824,PO,30
427.0,6.7465625,10.411341,3.9304063,PO,30
428.0,6.3780637,11.688969,4.9479737,PO,30
429.0,7.104413,12.457249,4.8375373,PO,30
430.0,5.063195,11.238988,3.905263,PO,30
431.0,5.7980533,11.132532,4.635823,PO,30
432.0,5.5256953,11.462667,5.1286798,PO,30
433.0,6.8538895,12.141403,3.1129277,PO,30
434.0,5.3112197,13.049221,3.6330616,PO,30
435.0,5.048899,11.956184,2.5783665,PO,30
436.0,6.9782195,12.413768,4.980252,PO,30
437.0,4.681614,11.021287,3.6858447,PO,30
438.0,6.9477444,12.284782,5.063507,PO,30
439.0,7.1952434,12.45512,4.381954,PO,30
440.0,4.803971,10.696411,2.791912,PO,30
441.0,5.6999235,11.833998,5.312455,PO,30
442.0,6.625786,10.36548,4.644151,PO,30
443.0,7.179963,11.311419,2.9643648,PO,30
444.0,7.078113,10.475312,4.0858064,PO,30
445.0,7.4812107,10.297303,3.9114978,PO,30
446.0,7.0606337,10.467828,4.4918776,PO,30
447.0,7.541218,10.453607,3.4959693,PO,30
448.0,5.7280583,11.113724,2.3201,PO,30
449.0,4.9760675,9.562691,4.7668595,PO,30
450.0,5.112758,9.53017,4.773723,PO,30
451.0,5.7233224,9.46633,4.4215517,PO,30
452.0,4.926457,10.303069,5.177492,PO,30
453.0,5.452422,9.374211,4.683847,PO,30
454.0,5.4298124,9.414382,4.7018976,PO,30
455.0,5.0385137,9.557257,4.656292,PO,30
456.0,5.2424803,9.511946,4.5671606,PO,30
457.0,5.3154435,10.649108,2.4928236,PO,30
458.0,5.535107,9.602633,4.6424923,PO,30
459.0,5.7960014,10.599256,3.0131488,PO,30
460.0,5.390533,9.53477,4.4211397,PO,30
461.0,5.17558,9.784999,4.005085,PO,30
462.0,5.685395,9.315251,4.3883066,PO,30
463.0,4.9534707,10.371558,2.907831,PO,30
464.0,6.270117,9.922071,3.8930001,PO,30
465.0,6.5282474,11.55581,2.5373607,PO,30
466.0,7.3891177,10.872273,3.33822,PO,30
467.0,6.371119,12.48917,2.7086766,PO,30
468.0,5.748998,11.681304,3.4175901,PO,30
469.0,4.9281616,11.759806,3.9072428,PO,30
470.0,5.2327967,12.687629,3.474405,PO,30
471.0,5.103226,12.764265,3.4152122,PO,30
472.0,5.0820236,10.005493,3.4354913,PO,30
473.0,7.206866,12.280087,4.502345,PO,30
474.0,7.2930884,11.51879,4.02243,PO,30
475.0,6.2273803,12.321778,2.5213716,PO,30
476.0,5.172492,12.47246,4.2006674,PO,30
477.0,5.394229,12.685844,3.18737,PO,30
478.0,6.806483,12.841434,3.4241953,PO,30
479.0,5.349112,13.3209095,3.9881737,PO,30
480.0,5.4118853,12.200411,3.7074268,PO,30
481.0,5.5297527,12.17548,4.29759,PO,30
482.0,5.1649885,13.15357,3.8677862,PO,30
483.0,6.4326367,11.787797,4.3757114,PO,30
484.0,6.02767,12.816352,3.050834,PO,30
485.0,6.199134,12.523376,3.7318242,PO,30
486.0,5.703389,11.137582,4.5152254,PO,30
487.0,6.029346,11.150406,3.3052669,PO,30
488.0,6.06913,10.900122,2.8997529,PO,30
489.0,5.1945534,12.121936,4.615791,PO,30
490.0,6.12309,12.213108,4.3534694,PO,30
491.0,4.985397,11.492079,4.3951654,PO,30
492.0,6.4229555,12.031488,5.040827,PO,30
493.0,6.497769,11.641367,4.903523,PO,30
494.0,6.8051963,11.066064,4.018027,PO,30
495.0,6.8258824,10.895516,4.7314706,PO,30
496.0,5.9560633,12.625551,2.541337,PO,30
497.0,5.8431826,13.01154,3.6699257,PO,30
498.0,6.420049,12.324051,3.2641215,PO,30
499.0,6.2528434,11.62462,3.693222,PO,30
500.0,6.681245,10.81846,4.3554797,PO,30
501.0,6.2516985,12.128276,2.3969066,PO,30
502.0,6.3290477,12.714973,4.266019,PO,30
503.0,5.6472034,12.103582,3.264121,PO,30
504.0,5.632818,12.636907,3.7105172,PO,30
505.0,5.265451,12.539415,5.0818095,PO,30
506.0,6.6443853,10.829579,4.2011795,PO,30
507.0,6.9532566,10.773029,4.460453,PO,30
508.0,6.3649316,11.690994,3.5415292,PO,30
509.0,6.3357325,12.41829,4.591641,PO,30
510.0,6.5858464,11.120077,4.8911653,PO,30
511.0,7.0647736,12.186659,3.4100442,PO,30
512.0,4.822514,12.297931,3.7180276,PO,30
513.0,5.9537473,12.658951,4.9479623,PO,30
514.0,6.7251687,10.810731,4.0801916,PO,30
515.0,5.8015075,12.160234,5.170087,PO,30
516.0,6.5005336,9.773474,3.4644048,PO,30
517.0,5.721674,11.554416,4.865203,PO,30
518.0,4.9135,12.090742,3.632636,PO,30
519.0,6.3423,12.240127,2.5784724,PO,30
520.0,6.639798,11.360242,3.4880335,PO,30
521.0,6.9876046,12.118033,4.8369946,PO,30
